arg_struc_cxn	roleset
arg0(np)-v(v)-arg1(np)-arg2(pp)	order.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cover.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	track.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	identify.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	expel.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg2(np)-arg1(np)	hear.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	fill.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	charge.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	steal.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	join.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	connect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	keep.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	restore.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	ask.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	join.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.12
arg0(np)-v(v)-arg1(np)-arg2(pp)	donate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	liberate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	link.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	conceal.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	present.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.02
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sue.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01
arg0(np)-v(v)-arg2(np)-arg1(np)	bring.01
arg0(np)-v(v)-arg2(np)-arg1(np)	show.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	license.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	join.04
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	share.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	stick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	clear.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tie.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	join.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	monitor.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	deliver.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	report.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	know.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	join.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	shift.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	explain.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	report.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	force.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	drive.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	end.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	link.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prepare.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	challenge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	split.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convey.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	communicate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	cut.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	rate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attack.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	address.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pick.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	beat.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	cast.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prolong.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	rescue.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	guide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.05
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	replace.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reelect.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	turn.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	see.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bar.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	trap.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	make.19
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce.01
arg0(np)-v(v)-arg2(np)-arg1(np)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	confront.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	dispatch.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	submit.02
arg0(np)-v(v)-arg2(np)-arg1(np)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	impose.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prohibit.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	export.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	drag.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	assist.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	withdraw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	know.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	influence.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	link.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	compliment.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	condemn.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	coauthor.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	stop.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tailor.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg2(np)-arg1(np)	grant.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pin.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	push.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	do.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	provide.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	denounce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	ship.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lead.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	include.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	change.01
arg0(np)-v(v)-arg2(np)-arg1(np)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	recommend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	say.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	challenge.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	indict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	denounce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	lose.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	pay.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	ban.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hail.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	trounce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	castigate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	portray.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	attach.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	present.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spill.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	mistake.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	mix.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	get.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bar.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	view.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	spend.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tear.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	resolve.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tear.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	remove.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	buy.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	remove.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	nominate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	confine.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inject.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inject.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restore.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bar.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	recover.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	tear.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	wage.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	return.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	throw.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	snatch.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	call.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	congratulate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	criticize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	restore.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	strip.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	congratulate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hire.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prevent.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	use.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	arrest.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	prepare.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	thank.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hold.04
arg0(np)-v(v)-arg1(np)-arg2(pp)	place.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	reduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	bring.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	leave.11
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	name.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	inject.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	immunize.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.01
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	discuss.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	hear.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	receive.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	identify.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	condition.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	blame.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	put.03
arg0(np)-v(v)-arg1(np)-arg2(pp)	sell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	tell.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	issue.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	accuse.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	extend.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	convict.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	set.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	add.02
arg0(np)-v(v)-arg2(np)-arg1(np)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	invite.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	align.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	describe.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	introduce.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	take.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	give.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transform.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	move.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	source.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	devote.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	squeeze.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	dedicate.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	transfer.01
arg0(np)-v(v)-arg1(np)-arg2(pp)	send.02
arg0(np)-v(v)-arg1(np)-arg2(pp)	shift.01
